gid,row,col,xcoord,ycoord,agri_gc,cmr_max,cmr_mean,cmr_min,cmr_sd,imr_max,imr_mean,imr_min,imr_sd,landarea,petroleum_s,ttime_max,ttime_mean,ttime_min,ttime_sd,urban_gc,water_gc
"99756","139","396","17.75","-20.75","0.015432099","15.9","15.9","15.9","0","495","495","495","0","2890.586",,"907","432.6625","227","137.59499","0","0"
"99757","139","397","18.25","-20.75","0.24074075","15.9","15.9","15.9","0","495","495","495","0","2890.586",,"1005","471.30585","244","168.65984","0","0"
"99758","139","398","18.75","-20.75","0.12654321","25.7","22.841667","15.9","4.4543915","536","524.0417","495","18.635717","2890.586",,"1295","687.92725","282","240.54636","0","0"
"99759","139","399","19.25","-20.75","1.2839506","25.7","25.7","25.7","0","536","536","536","0","2890.586",,"1354","737.80945","297","281.26004","0","0"
"99760","139","400","19.75","-20.75","0.72839504","25.7","25.7","25.7","0","536","536","536","0","2890.586",,"1474","708.74835","355","253.39801","0","0"
"99761","139","401","20.25","-20.75","0.66358024","25.7","25.7","25.7","0","536","536","536","0","2890.586",,"1806","878.6625","410","373.4672","0","0"
"99762","139","402","20.75","-20.75","4.6141977","25.7","25.7","25.7","0","536","536","536","0","2890.5847",,"1688","900.3431","467","278.99988","0","0"
"99763","139","403","21.25","-20.75","1.3703704","11.4","11.4","11.4","0","1079","1079","1079","0","2890.586",,"2911","1593.7125","690","516.6019","0","0"
"99764","139","404","21.75","-20.75","2.5123458","11.4","11.4","11.4","0","1079","1079","1079","0","2890.586",,"2946","2253.6125","1537","340.8336","0","0"
"99765","139","405","22.25","-20.75","5.191358","11.4","11.4","11.4","0","1079","1079","1079","0","2890.586",,"1775","964.01166","508","300.93655","0","0"
"99766","139","406","22.75","-20.75","3.425926","11.4","11.4","11.4","0","1079","1079","1079","0","2890.586",,"2022","877.1564","494","331.65295","0","0.037037037"
"99767","139","407","23.25","-20.75","0.7345679","11.4","11.4","11.4","0","1079","1079","1079","0","2890.586",,"2735","1497.6056","477","529.7964","0","0"
"99768","139","408","23.75","-20.75","1.2345679","13.2","11.912195","11.4","0.8121622","1079","985.95123","752","147.54279","2890.586",,"2784","1475.0466","372","554.86475","0","0"
"99769","139","409","24.25","-20.75","1.691496","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"1543","579.34973","321","241.97768","0","0"
"99770","139","410","24.75","-20.75","2.5123458","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"1080","635.7136","293","211.0134","0","13.780864"
"99771","139","411","25.25","-20.75","0.72530866","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"536","329.7053","240","41.20429","0","53.330246"
"99772","139","412","25.75","-20.75","1.324074","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"505","288.7586","198","41.32399","0","58.57716"
"99773","139","413","26.25","-20.75","24.521605","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"1205","336.54944","111","231.37457","0","28.305555"
"99774","139","414","26.75","-20.75","64.55556","13.2","13.2","13.2","0","752","752","752","0","2890.586",,"1296","454.92917","61","288.32623","0","0"
"99775","139","415","27.25","-20.75","57.074074","13.2","13.105556","13","0.09984546","752","651.8889","540","105.836296","2890.586",,"709","235.75417","16","152.15105","0","0.0030864198"
"99776","139","416","27.75","-20.75","26.17284","15.3","14.309722","13","1.1388543","585","565.625","540","22.281929","2890.592",,"620","182.94417","17","92.11056","0","0.18209876"
"99777","139","417","28.25","-20.75","12.283951","15.3","15.3","15.3","0","585","585","585","0","2890.586",,"645","225.31667","41","134.42358","0","0.25308642"
"99778","139","418","28.75","-20.75","22.29321","15.3","15.3","15.3","0","585","585","585","0","2890.586",,"467","168.52945","37","81.20924","0","0.25308642"
"99779","139","419","29.25","-20.75","27.728395","15.3","15.3","15.3","0","585","585","585","0","2890.586",,"617","224.1786","66","112.85757","0","0.21604939"
"99780","139","420","29.75","-20.75","18.595678","15.3","11.287499","9.9","2.359522","848","780.4236","585","114.91746","2890.586",,"971","332.67834","120","171.44777","0","0.09259259"
"99781","139","421","30.25","-20.75","23.410494","11.3","10.016666","9.9","0.3869397","848","825.1667","574","75.7296","2890.586",,"892","309.6575","82","149.57361","0","0.23148148"
"99782","139","422","30.75","-20.75","17.416666","11.3","11.3","11.3","0","574","574","574","0","2890.586",,"809","240.145","47","163.85526","0","0.030864198"
"99783","139","423","31.25","-20.75","7.9166665","11.3","11.3","11.3","0","574","574","574","0","2890.586",,"590","232.78833","49","109.31327","0","0.8271605"
"99784","139","424","31.75","-20.75","13.101851","11.3","11.3","11.3","0","574","574","574","0","2890.586",,"755","324.72806","107","153.59651","0","0.7345679"
"99785","139","425","32.25","-20.75","23.993828","16.3","14.181944","11.3","2.470651","920","773.43054","574","170.96909","2890.481",,"770","335.0711","143","140.05086","0","0.7962963"
"99786","139","426","32.75","-20.75","21.595678","33.6","32.879166","16.3","3.456995","1152","1142.3334","920","46.359703","2891.0881",,"1009","335.33612","49","206.5124","0","0"
"99787","139","427","33.25","-20.75","13.117284","33.6","33.6","33.6","0","1152","1152","1152","0","2890.586",,"936","265.4639","0","215.07004","0","0"
"99788","139","428","33.75","-20.75","26.808641","33.6","30.354166","25.4","4.010037","1283","1203.8541","1152","64.06279","2890.586",,"1236","368.57083","10","304.19196","0","0"
"99789","139","429","34.25","-20.75","47.62037","25.4","25.4","25.4","0","1283","1283","1283","0","2890.586",,"967","323.27444","90","176.33919","0","0"
"99790","139","430","34.75","-20.75","22.154322","25.4","25.4","25.4","0","1283","1283","1283","0","2433.7903",1,"620","286.428","140","100.388565","0","19.12037"
"99791","139","431","35.25","-20.75","1.2259467","25.4","23.353846","17.8","3.2020705","1283","1199","971","131.45341","163.61879",,"328","251.78038","179","28.828585","0","94.826195"
"99808","139","448","43.75","-20.75","0.16666667","34.3","34.3","34.3","0","994","994","994","0","260.60007",,"736","467.64777","270","109.54294","0","90.62037"
"99809","139","449","44.25","-20.75","0.28395063","34.3","34.3","34.3","0","994","994","994","0","2638.5808",,"943","418.3463","265","127.71359","0","8.555555"
"99810","139","450","44.75","-20.75","0.012345679","34.3","34.3","34.3","0","994","994","994","0","2890.586",,"717","351.1997","254","65.10847","0","0.9691358"
"99811","139","451","45.25","-20.75","0.10185185","34.3","34.3","34.3","0","994","994","994","0","2890.586",,"992","420.41278","196","171.81815","0","0.41358024"
"99812","139","452","45.75","-20.75","0.061728396","44.1","37.975","34.3","4.7444043","1050","1015","994","27.110884","2890.586",,"906","307.64944","141","145.79355","0","0.45679012"
"99813","139","453","46.25","-20.75","0","44.1","44.1","44.1","0","1050","1050","1050","0","2890.586",,"642","218.58945","93","99.89083","0","0"
"99814","139","454","46.75","-20.75","0.015432099","44.1","44.1","44.1","0","1050","1050","1050","0","2890.586",,"431","169.86583","59","71.37797","0","0"
"99815","139","455","47.25","-20.75","8.1882715","44.1","44.1","44.1","0","1050","1050","1050","0","2890.586",,"651","181.44888","58","95.2421","0","0.018518519"
"99816","139","456","47.75","-20.75","68.292984","44.1","44.1","44.1","0","1050","1050","1050","0","2890.586",,"1301","329.1","98","227.65645","0","0.009310987"
"99817","139","457","48.25","-20.75","67.820984","44.1","44.1","44.1","0","1050","1050","1050","0","2827.1729",,"775","256.14893","141","100.961464","0","3.8549383"
"99818","139","458","48.75","-20.75","0.56790125","44.1","44.1","44.1","0","1050","1050","1050","0","131.90681",,"241","210.80952","198","11.834651","0","97.08951"
"99835","139","475","57.25","-20.75","0.32407406","16.4","16.4","16.4","0","170","170","170","0","15.302337",,"133","65.14286","29","31.72844","0","99.50926"
"99836","139","476","57.75","-20.75","0.40432099","16.4","16.4","16.4","0","170","170","170","0","19.015844",,"122","63.77778","23","31.379791","0","99.22839"
"99951","139","591","115.25","-20.75","0.009259259",,,,,"60","60","60","0","227.04707",,"1257","1159.1683","1065","40.952778","0","92.25617"
"99953","139","593","116.25","-20.75","0",,,,,"60","60","60","0","584.56946",,"1268","1034.7992","965","56.656193","0","80.320984"
"99954","139","594","116.75","-20.75","0.030864198",,,,,"60","60","60","0","1732.3312",,"1235","1057.5717","982","46.568516","0","39.169754"
"99955","139","595","117.25","-20.75","0.027624309",,,,,"60","60","60","0","1796.3712",,"1379","1130.3522","1025","79.09803","0","38.778393"
"99956","139","596","117.75","-20.75","0.027777778",,,,,"60","60","60","0","2120.2458",,"1409","1142.8684","1045","78.117645","0","27.080246"
"99957","139","597","118.25","-20.75","0.0030864198",,,,,"60","60","60","0","2890.586",,"1537","1180.9362","1062","102.083244","0","0"
"99958","139","598","118.75","-20.75","0.018621974",,,,,"60","60","60","0","2890.586",,"1412","1170.5103","1031","89.0355","0","0"
"99959","139","599","119.25","-20.75","0.024691358",,,,,"60","60","60","0","2890.586",,"1477","1161.8855","1015","98.57555","0","0"
"99960","139","600","119.75","-20.75","0.0030693677",,,,,"60","60","60","0","2890.586",,"1593","1125.9203","997","103.12084","0","0"
"99961","139","601","120.25","-20.75","0.08950617",,,,,"60","60","60","0","2890.586",,"1469","1125.915","998","78.79106","0","0"
"99962","139","602","120.75","-20.75","0.015432099",,,,,"60","60","60","0","2890.586",,"1696","1187.8586","1034","134.54398","0","0"
"99963","139","603","121.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2561","1903.7483","1215","298.3108","0","0"
"99964","139","604","121.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2621","2219.0115","1535","260.7706","0","0"
"99965","139","605","122.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2576","1852.6466","1218","365.03604","0","0"
"99966","139","606","122.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2276","1552.2958","1239","246.03331","0","0"
"99967","139","607","123.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1726","1444.6836","1285","98.01985","0","0"
"99968","139","608","123.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2181","1696.4417","1357","173.36241","0","0"
"99969","139","609","124.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2871","2069.911","1401","366.27463","0","0"
"99970","139","610","124.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"3919","3067.587","2469","326.64377","0","0"
"99971","139","611","125.25","-20.75","0.012345679",,,,,"60","60","60","0","2890.586",,"3967","3091.2083","2313","359.30588","0","0"
"99972","139","612","125.75","-20.75","0.033950616",,,,,"60","60","60","0","2890.586",,"2741","1896.9272","1076","383.82022","0","0"
"99973","139","613","126.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1919","1321.323","1023","202.63826","0","0"
"99974","139","614","126.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2850","1914.1814","1073","377.92517","0","0"
"99975","139","615","127.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2994","2105.0579","1277","374.59247","0","0"
"99976","139","616","127.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1959","1284.76","939","240.92596","0","0"
"99977","139","617","128.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2287","1665.203","1033","298.9095","0","0"
"99978","139","618","128.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2148","1428.6167","993","304.70694","0","0"
"99979","139","619","129.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2065","1430.073","988","270.46185","0","0"
"99980","139","620","129.75","-20.75","0.009208103",,,,,"60","60","60","0","2890.586",,"2059","1335.685","944","279.65738","0.046040516","0"
"99981","139","621","130.25","-20.75","0.009259259",,,,,"60","60","60","0","2890.586",,"1619","1070.0717","821","161.94293","0","0"
"99982","139","622","130.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1634","1077.272","844","182.42297","0","0"
"99983","139","623","131.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1813","1216.1973","884","214.02039","0","0"
"99984","139","624","131.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2284","1892.9623","1360","214.69093","0","0"
"99985","139","625","132.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2073","1353.0597","1016","235.76405","0","0"
"99986","139","626","132.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2032","1465.3247","1007","225.97137","0","0"
"99987","139","627","133.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1410","999.13055","842","120.66129","0","0"
"99988","139","628","133.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1357","1000.9239","790","141.28902","0","0"
"99989","139","629","134.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1137","866.595","766","76.13461","0.38580248","0"
"99990","139","630","134.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1375","999.5822","788","143.35667","0.07716049","0"
"99991","139","631","135.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1335","988.0664","829","108.7918","0","0"
"99992","139","632","135.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2016","1320.8278","881","284.46506","0","0"
"99993","139","633","136.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"2592","2030.6978","1428","301.87473","0","0"
"99994","139","634","136.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"2431","1880.21","1211","261.88724","0","0"
"99995","139","635","137.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1833","1301.0409","878","206.67519","0.1388889","0"
"99996","139","636","137.75","-20.75","0.0061728396",,,,,"60","60","60","0","2890.586",,"1432","989.6539","812","130.63301","0.027777778","0"
"99997","139","637","138.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"1113","869.50055","770","73.422615","0","0"
"99998","139","638","138.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1123","822.2136","723","67.428925","0","0"
"99999","139","639","139.25","-20.75","0.0031036623",,,,,"60","60","60","0","2890.586",,"1008","797.07697","676","80.49083","0.7697083","0.39416513"
"100000","139","640","139.75","-20.75","0.015432099",,,,,"60","60","60","0","2890.586",,"1480","835.82086","632","177.4779","0.27469134","0.65123457"
"100001","139","641","140.25","-20.75","0.009259259",,,,,"60","60","60","0","2890.586",,"1194","750.06335","589","136.112","0.12037037","0.046296295"
"100002","139","642","140.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"1329","728.80664","546","156.48679","0.27312228","0"
"100003","139","643","141.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"898","633.7136","505","83.72127","0","0"
"100004","139","644","141.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"916","597.66833","464","96.1107","0.16049382","0"
"100005","139","645","142.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"893","577.10614","422","107.79858","0","0"
"100006","139","646","142.75","-20.75","0",,,,,"60","60","60","0","2890.586",,"738","495.06055","382","76.95141","0.0061728396","0.21604939"
"100007","139","647","143.25","-20.75","0.009259259",,,,,"60","60","60","0","2890.586",,"794","471.9314","339","102.355644","0.095679015","0.046296295"
"100008","139","648","143.75","-20.75","0.05586592",,,,,"60","60","60","0","2890.586",,"762","449.8389","298","106.47683","0","0"
"100009","139","649","144.25","-20.75","0",,,,,"60","60","60","0","2890.586",,"908","411.33307","259","136.71436","0.19753087","0"
"100010","139","650","144.75","-20.75","1.3904235",,,,,"60","60","60","0","2890.586",,"1066","425.5753","216","182.8555","0.021485575","0.024554942"
"100011","139","651","145.25","-20.75","0.82098764",,,,,"60","60","60","0","2890.586",,"1061","450.28055","172","225.118","0.027777778","0"
